Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2021-09-01,Seoul,126.978,37.5665,11.5797531563544,16.764492016818622,2.4670347312720318,34.11703373303908
2021-09-01,Tokyo,139.6917,35.6895,15.916956641603974,23.39467108924964,3.3326874424058985,82.39596426075353
2021-09-01,Beijing,116.4074,39.9042,86.54771477267786,124.56642650704453,1.1671860496008566,248.10458352264695
2021-09-01,Delhi,77.1025,28.7041,40.91434391284565,61.42286679278186,1.7133370502698717,25.44327028191023
2021-09-01,Bangkok,100.5018,13.7563,44.934548526498475,64.39411492920044,0.7463517800263907,273.2067746259444
2021-09-01,Busan,129.0756,35.1796,7.927965839371609,13.914173813134312,0.541913796264919,163.4894884885928
2021-09-01,Daegu,128.5911,35.8704,10.070531075712097,14.604845333110461,1.0610724426193947,41.66682462788745
2021-09-01,Osaka,135.5023,34.6937,12.834774132386428,18.95376655625114,2.670185078826621,224.5688662489013
2021-09-01,Sapporo,141.3545,43.0618,5.647859957491619,8.351618951962791,1.8763814352755235,137.04798907687533
2021-09-01,Fukuoka,130.4017,33.5904,10.813848483337551,16.349499531997935,3.750270193336491,223.96526235039647
2021-09-01,Kyoto,135.7681,35.0116,20.936012035122076,30.77085253266887,2.11502484503318,230.86002744600276
2021-09-01,Shanghai,121.4737,31.2304,83.52699154556831,120.80062106178957,0.7616807851041923,337.40341405796835
2021-09-01,Guangzhou,113.2644,23.1291,26.952475806751863,39.04131418153156,1.7508694217327454,359.1003406560782
2021-09-01,Chongqing,106.5516,29.563,57.81926049053254,82.64238715582906,0.2023941596621797,30.652046808795376
2021-09-01,Tianjin,117.1902,39.1256,50.64651631414563,75.91086159663973,1.6751448564330187,246.56206751041958
2021-09-01,Wuhan,114.3055,30.5928,65.53676001885833,94.039670273105,2.3754337903792786,84.45393687768153
2021-09-01,Nanjing,118.7969,32.0603,61.94809998305573,88.86880209502124,1.1844140834814512,75.80890169449721
2021-09-01,Hangzhou,120.1551,30.2741,56.10483455598114,80.55509681526019,0.7366384082274204,92.7099486673562
