Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³)
2016-02-01,Seoul,126.978,37.5665,0.0,0.0
2016-02-01,Tokyo,139.6917,35.6895,0.0,0.0
2016-02-01,Beijing,116.4074,39.9042,0.0,0.0
2016-02-01,Delhi,77.1025,28.7041,0.0,0.0
2016-02-01,Bangkok,100.5018,13.7563,0.0,0.0
2016-02-02,Seoul,126.978,37.5665,0.0,0.0
2016-02-02,Tokyo,139.6917,35.6895,0.0,0.0
2016-02-02,Beijing,116.4074,39.9042,0.0,0.0
2016-02-02,Delhi,77.1025,28.7041,0.0,0.0
2016-02-02,Bangkok,100.5018,13.7563,0.0,0.0
2016-02-03,Seoul,126.978,37.5665,0.0,0.0
2016-02-03,Tokyo,139.6917,35.6895,0.0,0.0
2016-02-03,Beijing,116.4074,39.9042,0.0,0.0
2016-02-03,Delhi,77.1025,28.7041,0.0,0.0
2016-02-03,Bangkok,100.5018,13.7563,0.0,0.0
2016-02-04,Seoul,126.978,37.5665,0.0,0.0
2016-02-04,Tokyo,139.6917,35.6895,0.0,0.0
2016-02-04,Beijing,116.4074,39.9042,0.0,0.0
2016-02-04,Delhi,77.1025,28.7041,0.0,0.0
2016-02-04,Bangkok,100.5018,13.7563,0.0,0.0
2016-02-05,Seoul,126.978,37.5665,0.0,0.0
2016-02-05,Tokyo,139.6917,35.6895,0.0,0.0
2016-02-05,Beijing,116.4074,39.9042,0.0,0.0
2016-02-05,Delhi,77.1025,28.7041,0.0,0.0
2016-02-05,Bangkok,100.5018,13.7563,0.0,0.0
2016-02-06,Seoul,126.978,37.5665,0.0,0.0
2016-02-06,Tokyo,139.6917,35.6895,0.0,0.0
2016-02-06,Beijing,116.4074,39.9042,0.0,0.0
2016-02-06,Delhi,77.1025,28.7041,0.0,0.0
2016-02-06,Bangkok,100.5018,13.7563,0.0,0.0
2016-02-07,Seoul,126.978,37.5665,0.0,0.0
2016-02-07,Tokyo,139.6917,35.6895,0.0,0.0
2016-02-07,Beijing,116.4074,39.9042,0.0,0.0
2016-02-07,Delhi,77.1025,28.7041,0.0,0.0
