Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³)
2022-02-01,Seoul,126.978,37.5665,24.087935202032895,37.83074831176236
2022-02-01,Tokyo,139.6917,35.6895,21.87872105707811,32.08489474104681
2022-02-01,Beijing,116.4074,39.9042,61.86409962083417,88.46898680303639
2022-02-01,Delhi,77.1025,28.7041,127.69581303473387,206.2178481310184
2022-02-01,Bangkok,100.5018,13.7563,18.775242693891414,28.95776063382982
2022-02-02,Seoul,126.978,37.5665,22.566092994225073,34.61381936631369
2022-02-02,Tokyo,139.6917,35.6895,18.01003790546929,26.245622564147197
2022-02-02,Beijing,116.4074,39.9042,95.91643390649551,137.61003003764927
2022-02-02,Delhi,77.1025,28.7041,82.12883528813109,139.53695088275708
2022-02-02,Bangkok,100.5018,13.7563,20.129862221551775,29.868651552078518
2022-02-03,Seoul,126.978,37.5665,23.915470492852364,35.736135828301485
2022-02-03,Tokyo,139.6917,35.6895,21.90632208964871,32.14623589542498
2022-02-03,Beijing,116.4074,39.9042,79.99753393050923,115.20741338699736
2022-02-03,Delhi,77.1025,28.7041,85.21683980688977,156.56318907986133
2022-02-03,Bangkok,100.5018,13.7563,62.06040836786997,89.63389319660564
2022-02-04,Seoul,126.978,37.5665,17.846447875058402,27.26267922525949
2022-02-04,Tokyo,139.6917,35.6895,27.275159908413116,40.77151061210316
2022-02-04,Beijing,116.4074,39.9042,37.27226882688228,53.47973086600177
2022-02-04,Delhi,77.1025,28.7041,60.75820380146979,103.57668855931479
2022-02-04,Bangkok,100.5018,13.7563,75.21768452534161,108.17453954814482
2022-02-05,Seoul,126.978,37.5665,13.397825071592706,21.083922163711577
2022-02-05,Tokyo,139.6917,35.6895,18.552118064008027,27.065585328500674
2022-02-05,Beijing,116.4074,39.9042,48.52898527474281,69.67528065615625
2022-02-05,Delhi,77.1025,28.7041,106.59646676458578,154.90890348246467
2022-02-05,Bangkok,100.5018,13.7563,56.787289537396646,81.52090913426946
2022-02-06,Seoul,126.978,37.5665,17.404115482122506,26.406073772022864
2022-02-06,Tokyo,139.6917,35.6895,12.203813959388299,17.74240487861789
2022-02-06,Beijing,116.4074,39.9042,52.5451397948018,75.58917758387906
2022-02-06,Delhi,77.1025,28.7041,136.17632532714197,196.79787044424302
2022-02-06,Bangkok,100.5018,13.7563,112.66821076105771,161.65893157449318
2022-02-07,Seoul,126.978,37.5665,27.91608366692344,42.61788433268521
2022-02-07,Tokyo,139.6917,35.6895,22.336603677786115,32.25152767072359
2022-02-07,Beijing,116.4074,39.9042,68.87812986633435,98.66034389460765
2022-02-07,Delhi,77.1025,28.7041,148.70846598569187,217.14294007324497
2022-02-07,Bangkok,100.5018,13.7563,160.27350113745342,229.89803483142168
2022-02-08,Seoul,126.978,37.5665,43.00130740375607,64.85477399564843
2022-02-08,Tokyo,139.6917,35.6895,25.380355594961657,37.625515147965416
2022-02-08,Beijing,116.4074,39.9042,100.55910593109729,143.8600492065234
2022-02-08,Delhi,77.1025,28.7041,167.61993038016954,243.30427095264895
2022-02-08,Bangkok,100.5018,13.7563,99.32720246297322,143.29425823689235
2022-02-09,Seoul,126.978,37.5665,48.2878483865079,70.61028384214296
2022-02-09,Tokyo,139.6917,35.6895,17.873917457222888,26.555294851959843
2022-02-09,Beijing,116.4074,39.9042,159.23440344067785,227.61220463962673
2022-02-09,Delhi,77.1025,28.7041,105.56397711525278,159.79162526491564
2022-02-09,Bangkok,100.5018,13.7563,30.99124157301958,45.997165187827704
2022-02-10,Seoul,126.978,37.5665,56.42646527803663,87.79325355590117
2022-02-10,Tokyo,139.6917,35.6895,8.839400322813162,13.345250238216977
2022-02-10,Beijing,116.4074,39.9042,140.8800045510361,201.63867020528414
2022-02-10,Delhi,77.1025,28.7041,77.46342589598498,129.01816148769285
2022-02-10,Bangkok,100.5018,13.7563,45.088977884688575,65.43087494037536
2022-02-11,Seoul,126.978,37.5665,69.08211247491636,104.06780148741746
2022-02-11,Tokyo,139.6917,35.6895,19.569869280644525,28.193738899062737
2022-02-11,Beijing,116.4074,39.9042,95.59931868352578,139.4878097471519
2022-02-11,Delhi,77.1025,28.7041,57.3489238320235,112.05557370885799
2022-02-11,Bangkok,100.5018,13.7563,51.9373095642095,75.07333066314459
2022-02-12,Seoul,126.978,37.5665,51.95060381879557,76.85057568096454
2022-02-12,Tokyo,139.6917,35.6895,30.690898711327463,44.28891742236374
2022-02-12,Beijing,116.4074,39.9042,54.91838805937732,81.69450893547037
2022-02-12,Delhi,77.1025,28.7041,91.6245568305385,149.5041885846149
2022-02-12,Bangkok,100.5018,13.7563,52.045965759361934,75.01498799911133
2022-02-13,Seoul,126.978,37.5665,33.05755313931513,50.18611659579619
2022-02-13,Tokyo,139.6917,35.6895,31.53307659431448,46.01509573376461
2022-02-13,Beijing,116.4074,39.9042,42.391249621687166,61.62640175944034
2022-02-13,Delhi,77.1025,28.7041,142.56690406000416,214.87322499069705
2022-02-13,Bangkok,100.5018,13.7563,32.65687809062001,47.39642633921903
2022-02-14,Seoul,126.978,37.5665,24.60757642097633,37.17061858310444
2022-02-14,Tokyo,139.6917,35.6895,20.143987811138686,30.51894736927352
2022-02-14,Beijing,116.4074,39.9042,53.01613370534142,75.8859641791787
2022-02-14,Delhi,77.1025,28.7041,141.59888905851403,207.41330786222534
2022-02-14,Bangkok,100.5018,13.7563,66.5873542970985,95.69042447310494
2022-02-15,Seoul,126.978,37.5665,16.247563294768952,23.726325792949865
2022-02-15,Tokyo,139.6917,35.6895,32.34761436488043,49.926001111089136
