Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³)
2020-10-01,Seoul,126.978,37.5665,24.74322791101713,0.0
2020-10-01,Tokyo,139.6917,35.6895,13.516489261178322,0.0
2020-10-01,Beijing,116.4074,39.9042,52.19655108135157,0.0
2020-10-01,Delhi,77.1025,28.7041,53.04040584519498,0.0
2020-10-01,Bangkok,100.5018,13.7563,13.41019384426545,0.0
2020-10-02,Seoul,126.978,37.5665,28.09382593227383,0.0
2020-10-02,Tokyo,139.6917,35.6895,14.184070806777527,0.0
2020-10-02,Beijing,116.4074,39.9042,28.09693810945646,0.0
2020-10-02,Delhi,77.1025,28.7041,62.94151688734928,0.0
2020-10-02,Bangkok,100.5018,13.7563,21.604668276609118,0.0
2020-10-03,Seoul,126.978,37.5665,31.98938003379226,0.0
2020-10-03,Tokyo,139.6917,35.6895,16.09018163151177,0.0
2020-10-03,Beijing,116.4074,39.9042,42.621589813052196,0.0
2020-10-03,Delhi,77.1025,28.7041,76.80700520040773,0.0
2020-10-03,Bangkok,100.5018,13.7563,20.407920686693615,0.0
2020-10-04,Seoul,126.978,37.5665,19.57918804862402,0.0
2020-10-04,Tokyo,139.6917,35.6895,15.294501665152893,0.0
2020-10-04,Beijing,116.4074,39.9042,12.089362400047321,0.0
2020-10-04,Delhi,77.1025,28.7041,74.52946704233909,0.0
2020-10-04,Bangkok,100.5018,13.7563,17.99730497964447,0.0
2020-10-05,Seoul,126.978,37.5665,13.6731177491356,0.0
2020-10-05,Tokyo,139.6917,35.6895,21.105927672238067,0.0
2020-10-05,Beijing,116.4074,39.9042,26.289463050943596,0.0
2020-10-05,Delhi,77.1025,28.7041,61.15875805789983,0.0
2020-10-05,Bangkok,100.5018,13.7563,22.150127065856395,0.0
2020-10-06,Seoul,126.978,37.5665,15.414569176641635,0.0
2020-10-06,Tokyo,139.6917,35.6895,12.064865551053572,0.0
2020-10-06,Beijing,116.4074,39.9042,69.07073668571684,0.0
2020-10-06,Delhi,77.1025,28.7041,80.62266942943097,0.0
2020-10-06,Bangkok,100.5018,13.7563,48.01854558422747,0.0
