Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³)
2016-12-01,Seoul,126.978,37.5665,17.93515913561805,0.0
2016-12-01,Tokyo,139.6917,35.6895,11.497763630075042,0.0
2016-12-01,Beijing,116.4074,39.9042,48.71510128623413,0.0
2016-12-01,Delhi,77.1025,28.7041,61.857384991981235,0.0
2016-12-01,Bangkok,100.5018,13.7563,14.87375378417255,0.0
2016-12-02,Seoul,126.978,37.5665,14.74434974113592,0.0
2016-12-02,Tokyo,139.6917,35.6895,12.443742036793992,0.0
2016-12-02,Beijing,116.4074,39.9042,77.25342499043109,0.0
2016-12-02,Delhi,77.1025,28.7041,63.977935838011035,0.0
2016-12-02,Bangkok,100.5018,13.7563,11.925830101233714,0.0
2016-12-03,Seoul,126.978,37.5665,22.836275093141012,0.0
2016-12-03,Tokyo,139.6917,35.6895,12.456887965583974,0.0
2016-12-03,Beijing,116.4074,39.9042,99.4837634493706,0.0
2016-12-03,Delhi,77.1025,28.7041,43.488018519610705,0.0
2016-12-03,Bangkok,100.5018,13.7563,11.907752117679138,0.0
2016-12-04,Seoul,126.978,37.5665,18.302380055956746,0.0
2016-12-04,Tokyo,139.6917,35.6895,13.48741029971734,0.0
2016-12-04,Beijing,116.4074,39.9042,61.925035765852954,0.0
2016-12-04,Delhi,77.1025,28.7041,42.75995735270044,0.0
2016-12-04,Bangkok,100.5018,13.7563,8.635949733104553,0.0
2016-12-05,Seoul,126.978,37.5665,23.814907379460237,0.0
2016-12-05,Tokyo,139.6917,35.6895,14.666628800341641,0.0
2016-12-05,Beijing,116.4074,39.9042,33.94442771309514,0.0
2016-12-05,Delhi,77.1025,28.7041,56.95824256690685,0.0
2016-12-05,Bangkok,100.5018,13.7563,10.742508216310398,0.0
2016-12-06,Seoul,126.978,37.5665,6.953936981801689,0.0
2016-12-06,Tokyo,139.6917,35.6895,9.914843168701282,0.0
2016-12-06,Beijing,116.4074,39.9042,63.200104705174454,0.0
2016-12-06,Delhi,77.1025,28.7041,58.08640324289627,0.0
2016-12-06,Bangkok,100.5018,13.7563,12.405729776787666,0.0
2016-12-07,Seoul,126.978,37.5665,20.641039100155467,0.0
2016-12-07,Tokyo,139.6917,35.6895,6.115903783410204,0.0
2016-12-07,Beijing,116.4074,39.9042,58.73559416613716,0.0
