Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³)
2022-08-01,Seoul,126.978,37.5665,11.702091740062315,16.988101592119165
2022-08-01,Tokyo,139.6917,35.6895,20.50606440207048,31.259617117029848
2022-08-01,Beijing,116.4074,39.9042,99.00006858742927,142.0531816620496
2022-08-01,Delhi,77.1025,28.7041,31.89057196095746,56.07322961509453
2022-08-01,Bangkok,100.5018,13.7563,15.571361089428137,22.498703344808746
2022-08-02,Seoul,126.978,37.5665,12.801045556898316,19.39215010793305
2022-08-02,Tokyo,139.6917,35.6895,22.974079527671165,35.16398550118538
2022-08-02,Beijing,116.4074,39.9042,96.6270121693924,138.7609813718882
2022-08-02,Delhi,77.1025,28.7041,33.98295334022805,54.930641368855504
2022-08-02,Bangkok,100.5018,13.7563,15.423923471757917,22.254821985256967
2022-08-03,Seoul,126.978,37.5665,17.02208685117057,26.11863791912583
2022-08-03,Tokyo,139.6917,35.6895,32.12754151604713,47.50101467720924
2022-08-03,Beijing,116.4074,39.9042,81.84004940403611,117.39541605493287
2022-08-03,Delhi,77.1025,28.7041,45.85545809732139,69.6624340434937
2022-08-03,Bangkok,100.5018,13.7563,15.005511500021385,21.780412140515182
2022-08-04,Seoul,126.978,37.5665,11.260162580128963,17.087080195210547
2022-08-04,Tokyo,139.6917,35.6895,14.65576016101977,21.923785453736855
2022-08-04,Beijing,116.4074,39.9042,92.98950942593365,133.0499941332164
2022-08-04,Delhi,77.1025,28.7041,36.513377210667386,56.330666353687775
2022-08-04,Bangkok,100.5018,13.7563,13.507515994604091,19.608753731858997
2022-08-05,Seoul,126.978,37.5665,16.317089901463078,25.35874976672403
2022-08-05,Tokyo,139.6917,35.6895,11.950062273058393,19.11210212313108
2022-08-05,Beijing,116.4074,39.9042,103.48939838422666,149.1795416086461
2022-08-05,Delhi,77.1025,28.7041,42.93571720381806,66.68093988082546
2022-08-05,Bangkok,100.5018,13.7563,12.79937578146928,18.675455848438105
2022-08-06,Seoul,126.978,37.5665,29.770024667641337,44.241801333555486
2022-08-06,Tokyo,139.6917,35.6895,12.444092867269774,20.289977697984796
2022-08-06,Beijing,116.4074,39.9042,85.22629002527538,122.47855352143233
