Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³)
2018-05-01,Seoul,126.978,37.5665,194.35431397596403,0.0
2018-05-01,Tokyo,139.6917,35.6895,34.318368591357284,0.0
2018-05-01,Beijing,116.4074,39.9042,263.6341207562509,0.0
2018-05-01,Delhi,77.1025,28.7041,164.3626887926075,0.0
2018-05-01,Bangkok,100.5018,13.7563,28.671161445004145,0.0
2018-05-02,Seoul,126.978,37.5665,88.9580817897695,0.0
2018-05-02,Tokyo,139.6917,35.6895,18.158505810106362,0.0
2018-05-02,Beijing,116.4074,39.9042,153.0599007537603,0.0
2018-05-02,Delhi,77.1025,28.7041,132.8885588236517,0.0
2018-05-02,Bangkok,100.5018,13.7563,33.68144874116297,0.0
2018-05-03,Seoul,126.978,37.5665,57.776098572048795,0.0
2018-05-03,Tokyo,139.6917,35.6895,17.682236119753725,0.0
2018-05-03,Beijing,116.4074,39.9042,86.96803632801675,0.0
2018-05-03,Delhi,77.1025,28.7041,103.8884960280484,0.0
2018-05-03,Bangkok,100.5018,13.7563,44.13548637671738,0.0
2018-05-04,Seoul,126.978,37.5665,70.89353459832637,0.0
2018-05-04,Tokyo,139.6917,35.6895,24.40649460311306,0.0
2018-05-04,Beijing,116.4074,39.9042,201.8723392893662,0.0
2018-05-04,Delhi,77.1025,28.7041,157.0031713526987,0.0
2018-05-04,Bangkok,100.5018,13.7563,37.21249797195014,0.0
2018-05-05,Seoul,126.978,37.5665,84.88416369800689,0.0
2018-05-05,Tokyo,139.6917,35.6895,31.500007935392205,0.0
2018-05-05,Beijing,116.4074,39.9042,236.32399859252473,0.0
2018-05-05,Delhi,77.1025,28.7041,230.2317767544082,0.0
2018-05-05,Bangkok,100.5018,13.7563,28.006787999856897,0.0
2018-05-06,Seoul,126.978,37.5665,153.34728686866583,0.0
2018-05-06,Tokyo,139.6917,35.6895,21.90928505285683,0.0
2018-05-06,Beijing,116.4074,39.9042,192.85828045667586,0.0
2018-05-06,Delhi,77.1025,28.7041,230.57168618834112,0.0
2018-05-06,Bangkok,100.5018,13.7563,25.888612142921374,0.0
2018-05-07,Seoul,126.978,37.5665,204.87101437538513,0.0
2018-05-07,Tokyo,139.6917,35.6895,16.431247473747135,0.0
2018-05-07,Beijing,116.4074,39.9042,213.12324349764822,0.0
2018-05-07,Delhi,77.1025,28.7041,242.27131234511035,0.0
2018-05-07,Bangkok,100.5018,13.7563,28.95714423800655,0.0
2018-05-08,Seoul,126.978,37.5665,77.31414797262914,0.0
2018-05-08,Tokyo,139.6917,35.6895,14.670101577962669,0.0
2018-05-08,Beijing,116.4074,39.9042,158.51637158448284,0.0
2018-05-08,Delhi,77.1025,28.7041,282.70326879464847,0.0
2018-05-08,Bangkok,100.5018,13.7563,30.853026800059524,0.0
2018-05-09,Seoul,126.978,37.5665,201.17538213071384,0.0
2018-05-09,Tokyo,139.6917,35.6895,12.76401295768892,0.0
2018-05-09,Beijing,116.4074,39.9042,146.60665215160407,0.0
2018-05-09,Delhi,77.1025,28.7041,289.8861168887379,0.0
2018-05-09,Bangkok,100.5018,13.7563,29.305445181648793,0.0
2018-05-10,Seoul,126.978,37.5665,139.1602353351118,0.0
2018-05-10,Tokyo,139.6917,35.6895,28.592356926537832,0.0
2018-05-10,Beijing,116.4074,39.9042,205.22281829471467,0.0
2018-05-10,Delhi,77.1025,28.7041,258.0532623142062,0.0
2018-05-10,Bangkok,100.5018,13.7563,30.653225735477463,0.0
2018-05-11,Seoul,126.978,37.5665,196.84495100591448,0.0
2018-05-11,Tokyo,139.6917,35.6895,26.092967786439658,0.0
2018-05-11,Beijing,116.4074,39.9042,236.70543214393547,0.0
2018-05-11,Delhi,77.1025,28.7041,267.12271505857643,0.0
2018-05-11,Bangkok,100.5018,13.7563,30.285331575896635,0.0
2018-05-12,Seoul,126.978,37.5665,106.65013405741774,0.0
2018-05-12,Tokyo,139.6917,35.6895,20.34079393808952,0.0
2018-05-12,Beijing,116.4074,39.9042,223.92200094145664,0.0
2018-05-12,Delhi,77.1025,28.7041,255.57935146025557,0.0
2018-05-12,Bangkok,100.5018,13.7563,30.839213849276348,0.0
2018-05-13,Seoul,126.978,37.5665,148.00082226429367,0.0
2018-05-13,Tokyo,139.6917,35.6895,20.318273286079602,0.0
2018-05-13,Beijing,116.4074,39.9042,258.5164224910841,0.0
2018-05-13,Delhi,77.1025,28.7041,213.3107557256153,0.0
2018-05-13,Bangkok,100.5018,13.7563,30.32805295788421,0.0
2018-05-14,Seoul,126.978,37.5665,189.38808921120653,0.0
2018-05-14,Tokyo,139.6917,35.6895,31.76750240641013,0.0
2018-05-14,Beijing,116.4074,39.9042,180.98623399964708,0.0
2018-05-14,Delhi,77.1025,28.7041,213.6058725454859,0.0
2018-05-14,Bangkok,100.5018,13.7563,29.638441034762764,0.0
2018-05-15,Seoul,126.978,37.5665,99.66284153506422,0.0
2018-05-15,Tokyo,139.6917,35.6895,24.97676909740676,0.0
2018-05-15,Beijing,116.4074,39.9042,143.24730557291332,0.0
2018-05-15,Delhi,77.1025,28.7041,234.25661765941186,0.0
2018-05-15,Bangkok,100.5018,13.7563,23.302908047639903,0.0
2018-05-16,Seoul,126.978,37.5665,61.223019542921975,0.0
2018-05-16,Tokyo,139.6917,35.6895,20.314510962293753,0.0
2018-05-16,Beijing,116.4074,39.9042,180.6247666991112,0.0
2018-05-16,Delhi,77.1025,28.7041,306.3264841784985,0.0
2018-05-16,Bangkok,100.5018,13.7563,22.28626527767119,0.0
2018-05-17,Seoul,126.978,37.5665,86.69162099295136,0.0
2018-05-17,Tokyo,139.6917,35.6895,28.585711575601636,0.0
2018-05-17,Beijing,116.4074,39.9042,202.16224072555633,0.0
2018-05-17,Delhi,77.1025,28.7041,328.100554725097,0.0
2018-05-17,Bangkok,100.5018,13.7563,23.133132742714224,0.0
2018-05-18,Seoul,126.978,37.5665,56.519034785651456,0.0
2018-05-18,Tokyo,139.6917,35.6895,24.381508367810056,0.0
2018-05-18,Beijing,116.4074,39.9042,170.08471786539303,0.0
2018-05-18,Delhi,77.1025,28.7041,282.111500382598,0.0
2018-05-18,Bangkok,100.5018,13.7563,24.939057041706292,0.0
2018-05-19,Seoul,126.978,37.5665,128.03496929336688,0.0
