Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2022-07-01,Seoul,126.978,37.5665,16.070471176021783,23.87523068136943,1.2772505873170983,237.4042983941125
2022-07-01,Tokyo,139.6917,35.6895,52.742588962928494,77.87914313439614,3.215087661419455,259.20064308027486
2022-07-01,Beijing,116.4074,39.9042,78.08394286712428,111.81999326481673,0.6533515811633335,25.187203638514887
2022-07-01,Delhi,77.1025,28.7041,37.1080659533618,59.31880764364905,0.7976477543972226,328.8419294753853
2022-07-01,Bangkok,100.5018,13.7563,12.864719067806618,18.594745299083115,2.960321279491965,211.88396020630518
2022-07-01,Busan,129.0756,35.1796,23.37930027351831,34.424932238152905,1.0535661765588316,230.9680078813594
2022-07-01,Daegu,128.5911,35.8704,14.628924738246951,21.690327756118677,1.505375327705645,252.981762385717
2022-07-01,Osaka,135.5023,34.6937,37.922795570466405,55.74926831286575,0.3507002192276083,128.0304319712393
2022-07-01,Nagoya,136.9066,35.1802,20.345721551962015,30.734380374042303,0.7257987978317878,235.52822983646192
2022-07-01,Sapporo,141.3545,43.0618,3.580356233712223,5.214886300564103,2.390703104494055,298.9773233775342
2022-07-01,Fukuoka,130.4017,33.5904,17.787034067850982,26.324116220166616,1.5765838987096612,31.88947359250409
2022-07-01,Kyoto,135.7681,35.0116,33.35674136906164,49.23982643845193,1.1271825019193948,82.2008737683212
2022-07-01,Shanghai,121.4737,31.2304,15.385685614432987,23.790635239606672,5.479348649359496,308.03232823747646
2022-07-01,Guangzhou,113.2644,23.1291,14.929415925735157,22.236340768699847,6.185144686609308,21.290285037059363
2022-07-01,Chongqing,106.5516,29.563,55.22946366909309,79.74392701726174,0.5231335989469544,185.61355868167968
2022-07-01,Tianjin,117.1902,39.1256,32.04639398290965,46.81763243752357,0.9499756498500888,22.016156504178298
2022-07-01,Wuhan,114.3055,30.5928,43.778602076827156,63.105794367857015,3.244192811678225,343.0187712320469
2022-07-01,Nanjing,118.7969,32.0603,20.056063476658892,30.073536549934943,3.2792800174674226,315.656564066378
2022-07-01,Hangzhou,120.1551,30.2741,17.5820247250158,25.859444363618422,2.380800755516804,326.2242271833473
2022-07-01,Chengdu,104.0668,30.5728,82.6507928763931,121.78333008705522,1.25002390185711,194.87652342822844
2022-07-01,Xi'an,108.9355,34.3416,22.41486996013009,32.91539130145793,1.9315662196096308,355.30851317305724
2022-07-01,Shenyang,123.4291,41.7968,18.475025953534896,26.534623387419742,2.5868487829022095,271.5342062302216
2022-07-01,Almaty,76.8512,43.222,17.42012578631602,26.736993063991576,0.42338275704790523,173.68280896817262
2022-07-01,Bishkek,74.5698,42.8746,6.566397647844724,10.562521524093427,0.44607548527518726,229.94434314635694
2022-07-01,Dushanbe,68.7864,38.5481,8.514636107292972,14.533332759469886,0.8032945915387065,67.25388045536839
2022-07-01,Kathmandu,85.324,27.7172,17.024534670895264,24.29815104676436,0.4979106635772022,237.1989979223589
2022-07-01,Yangon,96.1951,16.8409,13.789290598253956,20.279053103422484,1.667273711332261,211.6974481156624
2022-07-01,Guwahati,91.7362,26.1445,11.976259095547448,17.46736799645987,0.3031089856707975,12.33926338427446
2022-07-01,Ulaanbaatar,106.9057,47.8864,8.481728208664663,25.856643048882688,1.2271963928790803,316.37908653562
2022-07-01,Irkutsk,104.2964,52.2869,5.817741399738452,8.895293390764891,1.868590339052901,295.31489657207624
2022-07-02,Seoul,126.978,37.5665,26.323583313114796,38.340921548751794,0.7381475983325426,170.8046578969604
2022-07-02,Tokyo,139.6917,35.6895,37.621049386871164,55.29182800501076,3.561217379852476,257.8191909197689
2022-07-02,Beijing,116.4074,39.9042,74.27745885024706,106.34855129865173,0.798654915960214,321.06398571882926
2022-07-02,Delhi,77.1025,28.7041,34.951550986761504,58.623001564228616,1.8321837990508336,318.72251080932404
2022-07-02,Bangkok,100.5018,13.7563,9.959345348420356,14.33013618878931,3.1024923320681532,222.05259756599605
2022-07-02,Busan,129.0756,35.1796,19.353359803631065,30.078421531243293,1.6640502112288331,11.339362442525982
2022-07-02,Daegu,128.5911,35.8704,20.873047290592694,30.549461627060737,1.2782053916311287,289.0371894669112
2022-07-02,Osaka,135.5023,34.6937,32.10686472243651,46.992752800179005,1.3319570470272346,210.7649475629747
2022-07-02,Nagoya,136.9066,35.1802,14.517752333631506,22.244929454018347,1.7710926858752132,281.47668507326154
