Date,Location,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2018-10-01,Grid_20.0_100.0,100.0,20.0,16.970592042753196,0.0,0.41350896143239363,70.63651588548218
2018-10-01,Grid_20.0_111.7,111.7,20.0,41.293002794873246,0.0,0.0,180.0
2018-10-01,Grid_20.0_123.4,123.4,20.0,28.159387710502415,0.0,0.0,180.0
2018-10-01,Grid_20.0_135.0,135.0,20.0,14.500121992000459,0.0,0.0,180.0
2018-10-01,Grid_32.5_100.0,100.0,32.5,11.570643998481955,0.0,0.6485605395189605,27.345014985633696
2018-10-01,Grid_32.5_111.7,111.7,32.5,78.86194453021744,0.0,2.078969506890545,137.9066360643685
2018-10-01,Grid_32.5_123.4,123.4,32.5,19.999607303589073,0.0,0.0,180.0
2018-10-01,Grid_32.5_135.0,135.0,32.5,18.479953567407392,0.0,0.0,180.0
2018-10-01,Grid_45.0_100.0,100.0,45.0,25.414269799739486,0.0,0.8126677583407207,212.83886572981334
2018-10-01,Grid_45.0_111.7,111.7,45.0,8.271959117678307,0.0,2.7457908908459587,166.51088975389106
2018-10-01,Grid_45.0_123.4,123.4,45.0,12.919680436596082,0.0,3.300928908083053,127.47696443422048
2018-10-01,Grid_45.0_135.0,135.0,45.0,5.15417797330997,0.0,2.2546478519157245,111.97214500998285
2018-10-02,Grid_20.0_100.0,100.0,20.0,34.926699754578294,0.0,0.4051101829065856,76.68427628207175
2018-10-02,Grid_20.0_111.7,111.7,20.0,69.68585353206436,0.0,0.0,180.0
2018-10-02,Grid_20.0_123.4,123.4,20.0,34.30011474847561,0.0,0.0,180.0
2018-10-02,Grid_20.0_135.0,135.0,20.0,25.24303965856234,0.0,0.0,180.0
2018-10-02,Grid_32.5_100.0,100.0,32.5,4.9641846189274474,0.0,1.171674947031624,5.101217438867565
2018-10-02,Grid_32.5_111.7,111.7,32.5,90.7426240814857,0.0,0.8775141814571121,131.77388366019377
2018-10-02,Grid_32.5_123.4,123.4,32.5,9.243771970091075,0.0,0.0,180.0
2018-10-02,Grid_32.5_135.0,135.0,32.5,8.90335272174525,0.0,0.0,180.0
2018-10-02,Grid_45.0_100.0,100.0,45.0,86.12336444002722,0.0,2.251810957552601,235.5825456979038
2018-10-02,Grid_45.0_111.7,111.7,45.0,27.25130343605997,0.0,2.8960207651192267,211.9107520260552
2018-10-02,Grid_45.0_123.4,123.4,45.0,12.414448136155443,0.0,2.3036449982657365,160.36675218412563
2018-10-02,Grid_45.0_135.0,135.0,45.0,3.2722951015529134,0.0,2.819645022500532,184.85988163278347
2018-10-03,Grid_20.0_100.0,100.0,20.0,46.98680911019437,0.0,1.1159380618960204,81.71582493449934
2018-10-03,Grid_20.0_111.7,111.7,20.0,43.27598546183253,0.0,0.0,180.0
2018-10-03,Grid_20.0_123.4,123.4,20.0,27.96474873889565,0.0,0.0,180.0
2018-10-03,Grid_20.0_135.0,135.0,20.0,13.208476978832095,0.0,0.0,180.0
2018-10-03,Grid_32.5_100.0,100.0,32.5,4.705493772405589,0.0,0.9886972586996708,58.97247223260969
2018-10-03,Grid_32.5_111.7,111.7,32.5,108.13770501272302,0.0,0.412713046081214,192.65372670748874
2018-10-03,Grid_32.5_123.4,123.4,32.5,9.857495264498084,0.0,0.0,180.0
2018-10-03,Grid_32.5_135.0,135.0,32.5,9.929682853737631,0.0,0.0,180.0
2018-10-03,Grid_45.0_100.0,100.0,45.0,174.0398403171639,0.0,3.7280895812041788,205.6156133820939
2018-10-03,Grid_45.0_111.7,111.7,45.0,66.80205189013577,0.0,4.800442890193015,251.23284679752427
2018-10-03,Grid_45.0_123.4,123.4,45.0,17.41713973046899,0.0,2.2502784427881233,252.5210746392117
2018-10-03,Grid_45.0_135.0,135.0,45.0,4.726369073893011,0.0,2.1141271287085566,168.2144536213392
2018-10-04,Grid_20.0_100.0,100.0,20.0,46.20456195425504,0.0,1.068762533509075,91.32942839786011
2018-10-04,Grid_20.0_111.7,111.7,20.0,45.05987050151816,0.0,0.0,180.0
2018-10-04,Grid_20.0_123.4,123.4,20.0,25.246253088084813,0.0,0.0,180.0
2018-10-04,Grid_20.0_135.0,135.0,20.0,5.12275466491019,0.0,0.0,180.0
2018-10-04,Grid_32.5_100.0,100.0,32.5,3.6109297774089555,0.0,0.6523059412716196,335.04676590846896
2018-10-04,Grid_32.5_111.7,111.7,32.5,102.76752249183119,0.0,0.517778127254041,109.48914132546373
2018-10-04,Grid_32.5_123.4,123.4,32.5,17.426296849976097,0.0,0.0,180.0
2018-10-04,Grid_32.5_135.0,135.0,32.5,9.244739196390128,0.0,0.0,180.0
2018-10-04,Grid_45.0_100.0,100.0,45.0,41.17221052979403,0.0,4.322071062381582,132.11468632235605
2018-10-04,Grid_45.0_111.7,111.7,45.0,136.24904227071966,0.0,4.9597008850390445,222.64664388540035
2018-10-04,Grid_45.0_123.4,123.4,45.0,26.149272969178128,0.0,4.3396053359289954,267.68584360281824
2018-10-04,Grid_45.0_135.0,135.0,45.0,4.692406019302098,0.0,0.7906902355790292,233.015064818299
2018-10-05,Grid_20.0_100.0,100.0,20.0,47.5891539508666,0.0,0.28924890598484965,289.6089009377625
2018-10-05,Grid_20.0_111.7,111.7,20.0,35.20385405408888,0.0,0.0,180.0
2018-10-05,Grid_20.0_123.4,123.4,20.0,21.304884967321414,0.0,0.0,180.0
2018-10-05,Grid_20.0_135.0,135.0,20.0,4.776488093938269,0.0,0.0,180.0
2018-10-05,Grid_32.5_100.0,100.0,32.5,3.914956803185987,0.0,0.02018032628822989,155.24444033635473
2018-10-05,Grid_32.5_111.7,111.7,32.5,96.40852738357353,0.0,0.9543149382203232,186.9608415904222
2018-10-05,Grid_32.5_123.4,123.4,32.5,17.603504431917827,0.0,0.0,180.0
2018-10-05,Grid_32.5_135.0,135.0,32.5,9.243830589866775,0.0,0.0,180.0
2018-10-05,Grid_45.0_100.0,100.0,45.0,12.842073182639524,0.0,2.0420411279074764,126.93736309609457
2018-10-05,Grid_45.0_111.7,111.7,45.0,38.86127331043099,0.0,6.131442521404639,182.12839044083273
2018-10-05,Grid_45.0_123.4,123.4,45.0,37.85592639360402,0.0,3.270619641119302,241.8094337385301
2018-10-05,Grid_45.0_135.0,135.0,45.0,4.807149345253947,0.0,0.5596923678766059,201.60792186175487
2018-10-06,Grid_20.0_100.0,100.0,20.0,44.57760738318939,0.0,0.19682775401074182,334.10590898913995
2018-10-06,Grid_20.0_111.7,111.7,20.0,37.522774221088184,0.0,0.0,180.0
2018-10-06,Grid_20.0_123.4,123.4,20.0,15.357384697267662,0.0,0.0,180.0
2018-10-06,Grid_20.0_135.0,135.0,20.0,3.59857987852763,0.0,0.0,180.0
2018-10-06,Grid_32.5_100.0,100.0,32.5,4.168426048778429,0.0,0.9456629948678367,78.93450458630687
2018-10-06,Grid_32.5_111.7,111.7,32.5,85.0789447781608,0.0,0.421985945412267,204.85139472250535
2018-10-06,Grid_32.5_123.4,123.4,32.5,22.758017692581234,0.0,0.0,180.0
2018-10-06,Grid_32.5_135.0,135.0,32.5,12.040272778790495,0.0,0.0,180.0
2018-10-06,Grid_45.0_100.0,100.0,45.0,21.503378633269676,0.0,2.245801096603654,141.65211307201946
2018-10-06,Grid_45.0_111.7,111.7,45.0,31.50105953864113,0.0,6.307054635205359,167.601857740013
2018-10-06,Grid_45.0_123.4,123.4,45.0,16.479544839853588,0.0,3.2149473626994673,179.57828724766156
2018-10-06,Grid_45.0_135.0,135.0,45.0,5.128892865968737,0.0,1.481513114708686,338.12695571128165
2018-10-07,Grid_20.0_100.0,100.0,20.0,40.8722726774613,0.0,0.19840601656480478,147.25732742819216
2018-10-07,Grid_20.0_111.7,111.7,20.0,30.20815597665205,0.0,0.0,180.0
2018-10-07,Grid_20.0_123.4,123.4,20.0,5.755378840177627,0.0,0.0,180.0
2018-10-07,Grid_20.0_135.0,135.0,20.0,3.000832027311162,0.0,0.0,180.0
2018-10-07,Grid_32.5_100.0,100.0,32.5,4.149335097736184,0.0,1.0430993859427922,294.19821395394587
2018-10-07,Grid_32.5_111.7,111.7,32.5,133.89687580911414,0.0,0.7412727659854407,55.19713185382507
2018-10-07,Grid_32.5_123.4,123.4,32.5,31.8741584237614,0.0,0.0,180.0
2018-10-07,Grid_32.5_135.0,135.0,32.5,9.47338474333037,0.0,0.0,180.0
2018-10-07,Grid_45.0_100.0,100.0,45.0,34.65117615064628,0.0,1.8790783082128308,116.70362700215424
2018-10-07,Grid_45.0_111.7,111.7,45.0,9.15288733693842,0.0,4.153435235845605,135.04960720636115
2018-10-07,Grid_45.0_123.4,123.4,45.0,5.118006463078473,0.0,4.248839489768798,192.0458282524101
2018-10-07,Grid_45.0_135.0,135.0,45.0,17.000266083755378,0.0,1.270300068035181,167.444019870929
2018-10-08,Grid_20.0_100.0,100.0,20.0,39.56304439611813,0.0,0.37021714633523145,199.52689205281246
2018-10-08,Grid_20.0_111.7,111.7,20.0,12.644077784784713,0.0,0.0,180.0
2018-10-08,Grid_20.0_123.4,123.4,20.0,7.659050282882163,0.0,0.0,180.0
2018-10-08,Grid_20.0_135.0,135.0,20.0,2.9003131007954153,0.0,0.0,180.0
2018-10-08,Grid_32.5_100.0,100.0,32.5,5.193766305922054,0.0,1.8925041369427822,100.94051513263021
2018-10-08,Grid_32.5_111.7,111.7,32.5,124.42558272596216,0.0,1.7527607572292083,149.73867242855786
2018-10-08,Grid_32.5_123.4,123.4,32.5,31.90309882938891,0.0,0.0,180.0
2018-10-08,Grid_32.5_135.0,135.0,32.5,10.09898564774403,0.0,0.0,180.0
2018-10-08,Grid_45.0_100.0,100.0,45.0,26.58311792913537,0.0,1.511494332478133,121.82831754252554
2018-10-08,Grid_45.0_111.7,111.7,45.0,1.9069981149755222,0.0,2.929908191286344,116.7835338378373
2018-10-08,Grid_45.0_123.4,123.4,45.0,6.029038601695902,0.0,3.715444051728098,178.42272242399545
2018-10-08,Grid_45.0_135.0,135.0,45.0,9.66892699238997,0.0,2.2227275290696764,189.24518480050233
2018-10-09,Grid_20.0_100.0,100.0,20.0,41.70361478372797,0.0,0.18080109855308904,114.99193138013126
2018-10-09,Grid_20.0_111.7,111.7,20.0,9.771661702018264,0.0,0.0,180.0
2018-10-09,Grid_20.0_123.4,123.4,20.0,6.829945053965503,0.0,0.0,180.0
2018-10-09,Grid_20.0_135.0,135.0,20.0,2.0526369493012453,0.0,0.0,180.0
2018-10-09,Grid_32.5_100.0,100.0,32.5,6.168267230322044,0.0,1.0068608897898408,69.54455798204918
2018-10-09,Grid_32.5_111.7,111.7,32.5,83.05973153710511,0.0,2.7880782403329785,121.74626604683061
2018-10-09,Grid_32.5_123.4,123.4,32.5,33.66855239050892,0.0,0.0,180.0
2018-10-09,Grid_32.5_135.0,135.0,32.5,8.518988181549503,0.0,0.0,180.0
2018-10-09,Grid_45.0_100.0,100.0,45.0,38.333634932996574,0.0,0.30145033026452533,26.471416770216564
2018-10-09,Grid_45.0_111.7,111.7,45.0,2.445809110795949,0.0,3.272883652193334,136.4474945026513
2018-10-09,Grid_45.0_123.4,123.4,45.0,14.035541617829494,0.0,1.780762203494152,118.87294407236736
2018-10-09,Grid_45.0_135.0,135.0,45.0,4.394621111458719,0.0,1.5491738007057887,194.33387108088036
2018-10-10,Grid_20.0_100.0,100.0,20.0,31.818160550756147,0.0,0.8313353468037842,83.57390774463583
2018-10-10,Grid_20.0_111.7,111.7,20.0,37.14454166470205,0.0,0.0,180.0
2018-10-10,Grid_20.0_123.4,123.4,20.0,7.341257379778199,0.0,0.0,180.0
2018-10-10,Grid_20.0_135.0,135.0,20.0,3.1124036681262623,0.0,0.0,180.0
2018-10-10,Grid_32.5_100.0,100.0,32.5,3.49618978212618,0.0,0.6056855278019256,177.1060171046316
2018-10-10,Grid_32.5_111.7,111.7,32.5,98.23747859627474,0.0,0.7818961379843605,292.4195251320378
2018-10-10,Grid_32.5_123.4,123.4,32.5,20.98447993148511,0.0,0.0,180.0
2018-10-10,Grid_32.5_135.0,135.0,32.5,5.787246237787258,0.0,0.0,180.0
2018-10-10,Grid_45.0_100.0,100.0,45.0,84.42884791293181,0.0,1.845640413019701,263.82711483575747
2018-10-10,Grid_45.0_111.7,111.7,45.0,2.605072824124477,0.0,1.4723625282427928,167.75335638767248
2018-10-10,Grid_45.0_123.4,123.4,45.0,9.831102154578275,0.0,3.694960781909548,103.62058589323132
2018-10-10,Grid_45.0_135.0,135.0,45.0,5.218014464958287,0.0,2.6591663642080974,350.10568294881944
2018-10-11,Grid_20.0_100.0,100.0,20.0,21.093340407674077,0.0,1.2828770900749271,84.1506071035548
2018-10-11,Grid_20.0_111.7,111.7,20.0,42.48138907314569,0.0,0.0,180.0
2018-10-11,Grid_20.0_123.4,123.4,20.0,6.426770227108136,0.0,0.0,180.0
2018-10-11,Grid_20.0_135.0,135.0,20.0,4.384030916071424,0.0,0.0,180.0
2018-10-11,Grid_32.5_100.0,100.0,32.5,3.7781302530959238,0.0,0.6398541211442788,159.91644774005678
2018-10-11,Grid_32.5_111.7,111.7,32.5,85.58585307127942,0.0,2.009707345996171,329.3307994274371
2018-10-11,Grid_32.5_123.4,123.4,32.5,10.929754878929998,0.0,0.0,180.0
2018-10-11,Grid_32.5_135.0,135.0,32.5,17.86599845843284,0.0,0.0,180.0
2018-10-11,Grid_45.0_100.0,100.0,45.0,124.04302651702892,0.0,1.7941653534062327,229.28694071828784
2018-10-11,Grid_45.0_111.7,111.7,45.0,4.718410551163288,0.0,2.46838272611834,233.6524292065818
2018-10-11,Grid_45.0_123.4,123.4,45.0,11.558971557690256,0.0,2.384922463920091,185.92389186665315
2018-10-11,Grid_45.0_135.0,135.0,45.0,3.1675146949794453,0.0,1.3281811809534967,127.53551014952706
2018-10-12,Grid_20.0_100.0,100.0,20.0,32.39238566266067,0.0,0.0937435872992208,252.46815175834382
2018-10-12,Grid_20.0_111.7,111.7,20.0,25.600511932566405,0.0,0.0,180.0
2018-10-12,Grid_20.0_123.4,123.4,20.0,3.427573336267642,0.0,0.0,180.0
2018-10-12,Grid_20.0_135.0,135.0,20.0,4.875488901490144,0.0,0.0,180.0
