Date,Location,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2019-05-01,Grid_20.0_100.0,100.0,20.0,47.25818669726323,0.0,1.8224834684530056,246.66590546318824
2019-05-01,Grid_20.0_111.7,111.7,20.0,24.150017097213095,0.0,0.0,180.0
2019-05-01,Grid_20.0_123.4,123.4,20.0,8.314017030386367,0.0,0.0,180.0
2019-05-01,Grid_20.0_135.0,135.0,20.0,3.271144466410192,0.0,0.0,180.0
2019-05-01,Grid_32.5_100.0,100.0,32.5,9.48363698682897,0.0,1.3898852866718499,156.80870014853275
2019-05-01,Grid_32.5_111.7,111.7,32.5,84.0863734197228,0.0,2.4857388536003566,348.53849314610045
2019-05-01,Grid_32.5_123.4,123.4,32.5,43.11866064199421,0.0,0.0,180.0
2019-05-01,Grid_32.5_135.0,135.0,32.5,9.217732355182306,0.0,0.0,180.0
2019-05-01,Grid_45.0_100.0,100.0,45.0,129.57185901996127,0.0,2.7431649366846114,243.79418871457483
2019-05-01,Grid_45.0_111.7,111.7,45.0,28.493088777281628,0.0,4.607637767313925,211.1231830702625
2019-05-01,Grid_45.0_123.4,123.4,45.0,12.398557736048588,0.0,2.741369868136356,141.02689796731988
2019-05-01,Grid_45.0_135.0,135.0,45.0,14.414840876497692,0.0,1.8296639495735276,152.29794868251014
2019-05-02,Grid_20.0_100.0,100.0,20.0,74.72233676253381,0.0,1.4684115870534327,249.15085071619012
2019-05-02,Grid_20.0_111.7,111.7,20.0,15.774993755712785,0.0,0.0,180.0
2019-05-02,Grid_20.0_123.4,123.4,20.0,4.6625516780807175,0.0,0.0,180.0
2019-05-02,Grid_20.0_135.0,135.0,20.0,3.880905374842314,0.0,0.0,180.0
2019-05-02,Grid_32.5_100.0,100.0,32.5,6.83199585793659,0.0,1.9675817498321067,206.12547025220454
2019-05-02,Grid_32.5_111.7,111.7,32.5,72.38239163598337,0.0,1.9354477765610678,13.660294257880594
2019-05-02,Grid_32.5_123.4,123.4,32.5,28.189917955501187,0.0,0.0,180.0
2019-05-02,Grid_32.5_135.0,135.0,32.5,23.123883252651467,0.0,0.0,180.0
2019-05-02,Grid_45.0_100.0,100.0,45.0,198.44654275402718,0.0,2.099929534116527,228.86435624589518
2019-05-02,Grid_45.0_111.7,111.7,45.0,57.16691831025855,0.0,4.573144289586021,225.50928087800327
2019-05-02,Grid_45.0_123.4,123.4,45.0,16.1975979295903,0.0,2.032308642422241,3.5703179538757865
2019-05-02,Grid_45.0_135.0,135.0,45.0,11.786235987187865,0.0,2.43146815083361,159.92688537027118
2019-05-03,Grid_20.0_100.0,100.0,20.0,76.21839870353142,0.0,1.542372644736971,237.97127167812314
2019-05-03,Grid_20.0_111.7,111.7,20.0,16.567101468467627,0.0,0.0,180.0
2019-05-03,Grid_20.0_123.4,123.4,20.0,8.599405632025992,0.0,0.0,180.0
2019-05-03,Grid_20.0_135.0,135.0,20.0,3.3958864609218153,0.0,0.0,180.0
2019-05-03,Grid_32.5_100.0,100.0,32.5,5.046000062236544,0.0,1.0868568075178766,235.0802899799958
2019-05-03,Grid_32.5_111.7,111.7,32.5,80.69333290450231,0.0,2.3827804246996074,330.4836433332133
2019-05-03,Grid_32.5_123.4,123.4,32.5,35.442617729586345,0.0,0.0,180.0
2019-05-03,Grid_32.5_135.0,135.0,32.5,30.41963125838265,0.0,0.0,180.0
2019-05-03,Grid_45.0_100.0,100.0,45.0,90.1217234172691,0.0,2.10795252614194,123.46787261594895
2019-05-03,Grid_45.0_111.7,111.7,45.0,92.32253717073036,0.0,3.02112196267498,257.1148683976018
2019-05-03,Grid_45.0_123.4,123.4,45.0,43.994614173925584,0.0,2.1607518922301256,280.3024564527115
2019-05-03,Grid_45.0_135.0,135.0,45.0,6.636994953623798,0.0,2.5762822545014905,173.5254225667539
2019-05-04,Grid_20.0_100.0,100.0,20.0,90.3813273112064,0.0,1.740111868611925,250.45623988199372
2019-05-04,Grid_20.0_111.7,111.7,20.0,9.677963319632,0.0,0.0,180.0
2019-05-04,Grid_20.0_123.4,123.4,20.0,7.773010679557046,0.0,0.0,180.0
2019-05-04,Grid_20.0_135.0,135.0,20.0,2.43267050947793,0.0,0.0,180.0
2019-05-04,Grid_32.5_100.0,100.0,32.5,2.8922022554667137,0.0,1.8507821171085652,218.93051921224998
2019-05-04,Grid_32.5_111.7,111.7,32.5,101.7198982822265,0.0,1.3294393455974518,350.2871852086156
2019-05-04,Grid_32.5_123.4,123.4,32.5,27.938702018559525,0.0,0.0,180.0
2019-05-04,Grid_32.5_135.0,135.0,32.5,19.09255509247032,0.0,0.0,180.0
2019-05-04,Grid_45.0_100.0,100.0,45.0,117.64043250650502,0.0,3.440976198473052,2.834500625779441
2019-05-04,Grid_45.0_111.7,111.7,45.0,38.153789461148335,0.0,6.4594926757872635,70.2698632542831
