Date,Location,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2022-02-01,Grid_20.0_100.0,100.0,20.0,18.228751841320445,26.423462529123753,1.7095809062689005,249.82140544895367
2022-02-01,Grid_20.0_111.7,111.7,20.0,27.13028379730531,53.868113525368244,0.0,180.0
2022-02-01,Grid_20.0_123.4,123.4,20.0,17.560749299150302,34.81419241779804,0.0,180.0
2022-02-01,Grid_20.0_135.0,135.0,20.0,18.259404654941136,36.10164966971752,0.0,180.0
2022-02-01,Grid_32.5_100.0,100.0,32.5,10.509695336224922,15.1456180930154,1.0389095651159932,62.338806503520814
2022-02-01,Grid_32.5_111.7,111.7,32.5,65.50660458515267,96.58886312990944,1.4690655533819486,46.08516300665141
2022-02-01,Grid_32.5_123.4,123.4,32.5,23.090887424359607,45.13892548629883,0.0,180.0
2022-02-01,Grid_32.5_135.0,135.0,32.5,15.211714554652644,30.504768488981426,0.0,180.0
2022-02-01,Grid_45.0_100.0,100.0,45.0,4.817939824874884,7.063540419238734,0.6353342081527992,182.90891365636645
2022-02-01,Grid_45.0_111.7,111.7,45.0,4.949638476858809,7.136895963100187,2.673066920694447,205.786069269977
2022-02-01,Grid_45.0_123.4,123.4,45.0,5.968766814135051,8.613104895971446,2.759961367448123,173.96468580160646
2022-02-01,Grid_45.0_135.0,135.0,45.0,8.902247827791143,12.720663633558615,2.472270266580184,153.56341518647903
