Date,Location,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2019-07-01,Grid_20.0_100.0,100.0,20.0,10.252692916878914,0.0,1.4223342353797803,244.13026113176628
2019-07-01,Grid_20.0_111.7,111.7,20.0,7.012696645603,0.0,0.0,180.0
2019-07-01,Grid_20.0_123.4,123.4,20.0,6.455197265609058,0.0,0.0,180.0
2019-07-01,Grid_20.0_135.0,135.0,20.0,4.4931289799876595,0.0,0.0,180.0
2019-07-01,Grid_32.5_100.0,100.0,32.5,3.0774145454159907,0.0,2.2535735059334323,301.91357964909673
2019-07-01,Grid_32.5_111.7,111.7,32.5,92.38696208058172,0.0,0.708346731882559,328.8293365275138
2019-07-01,Grid_32.5_123.4,123.4,32.5,24.396717535069,0.0,0.0,180.0
2019-07-01,Grid_32.5_135.0,135.0,32.5,14.453839902728305,0.0,0.0,180.0
2019-07-01,Grid_45.0_100.0,100.0,45.0,102.75216766331141,0.0,1.6357763815911435,282.7191044616036
2019-07-01,Grid_45.0_111.7,111.7,45.0,11.828483970077741,0.0,2.773466328306617,9.172773165215204
2019-07-01,Grid_45.0_123.4,123.4,45.0,20.28641432616496,0.0,1.6855167845590038,157.94447285178714
2019-07-01,Grid_45.0_135.0,135.0,45.0,2.3192425757656565,0.0,1.370998202789949,293.09040163931786
2019-07-02,Grid_20.0_100.0,100.0,20.0,11.315385961552238,0.0,1.392911070545642,254.68722457961636
2019-07-02,Grid_20.0_111.7,111.7,20.0,4.0076835183811,0.0,0.0,180.0
2019-07-02,Grid_20.0_123.4,123.4,20.0,14.270084669476546,0.0,0.0,180.0
2019-07-02,Grid_20.0_135.0,135.0,20.0,3.4377216628911356,0.0,0.0,180.0
2019-07-02,Grid_32.5_100.0,100.0,32.5,2.848514757403109,0.0,1.1755382878836422,29.531857052553733
2019-07-02,Grid_32.5_111.7,111.7,32.5,83.40774826365305,0.0,1.3169737504019152,13.903467354623501
2019-07-02,Grid_32.5_123.4,123.4,32.5,29.63217049511968,0.0,0.0,180.0
2019-07-02,Grid_32.5_135.0,135.0,32.5,14.007852655595343,0.0,0.0,180.0
2019-07-02,Grid_45.0_100.0,100.0,45.0,117.35746596741592,0.0,2.3846579955072817,236.04171927776204
2019-07-02,Grid_45.0_111.7,111.7,45.0,6.855389145243862,0.0,0.6306993435014245,356.4717272444078
2019-07-02,Grid_45.0_123.4,123.4,45.0,22.33036866527982,0.0,1.0590057644450988,146.92314615603365
2019-07-02,Grid_45.0_135.0,135.0,45.0,2.545323063429805,0.0,1.6627640170339266,276.70147411456185
2019-07-03,Grid_20.0_100.0,100.0,20.0,9.74558211908061,0.0,1.5891429315997376,246.28004029108877
2019-07-03,Grid_20.0_111.7,111.7,20.0,16.05949329075429,0.0,0.0,180.0
2019-07-03,Grid_20.0_123.4,123.4,20.0,11.145204759088756,0.0,0.0,180.0
2019-07-03,Grid_20.0_135.0,135.0,20.0,3.030136808135353,0.0,0.0,180.0
2019-07-03,Grid_32.5_100.0,100.0,32.5,2.1347739131982735,0.0,1.2790162054789553,23.175522861419722
2019-07-03,Grid_32.5_111.7,111.7,32.5,88.21672281555948,0.0,1.3008946591369586,44.39920969500426
