Date,Location,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2019-01-01,Grid_20.0_100.0,100.0,20.0,26.621011173233455,0.0,1.2981115986219285,75.23481684877504
2019-01-01,Grid_20.0_111.7,111.7,20.0,30.410170381856005,0.0,0.0,180.0
2019-01-01,Grid_20.0_123.4,123.4,20.0,18.317013683599725,0.0,0.0,180.0
2019-01-01,Grid_20.0_135.0,135.0,20.0,12.324159470722407,0.0,0.0,180.0
2019-01-01,Grid_32.5_100.0,100.0,32.5,4.948562892792552,0.0,1.178726600702551,168.81760480160145
2019-01-01,Grid_32.5_111.7,111.7,32.5,125.70615126605844,0.0,0.2086245250708062,91.25632359826962
2019-01-01,Grid_32.5_123.4,123.4,32.5,14.807935322380672,0.0,0.0,180.0
2019-01-01,Grid_32.5_135.0,135.0,32.5,8.9358431765163,0.0,0.0,180.0
2019-01-01,Grid_45.0_100.0,100.0,45.0,19.832457454072028,0.0,1.0102544774678226,276.97863843697246
2019-01-01,Grid_45.0_111.7,111.7,45.0,18.08002636494166,0.0,1.0882603775251811,287.4869343549635
2019-01-01,Grid_45.0_123.4,123.4,45.0,10.03978056246524,0.0,2.764460425924789,159.32608614714133
2019-01-01,Grid_45.0_135.0,135.0,45.0,11.364955199155702,0.0,2.913046520757862,160.70419098651507
2019-01-02,Grid_20.0_100.0,100.0,20.0,30.867617795138358,0.0,1.2863163268299411,73.56836935785078
2019-01-02,Grid_20.0_111.7,111.7,20.0,28.673911245391537,0.0,0.0,180.0
2019-01-02,Grid_20.0_123.4,123.4,20.0,15.268815545255165,0.0,0.0,180.0
2019-01-02,Grid_20.0_135.0,135.0,20.0,11.46699446508137,0.0,0.0,180.0
2019-01-02,Grid_32.5_100.0,100.0,32.5,4.7094106392364665,0.0,0.5907118387357344,217.79167341053682
2019-01-02,Grid_32.5_111.7,111.7,32.5,149.3543493324978,0.0,1.0459156900230198,27.68211071169651
2019-01-02,Grid_32.5_123.4,123.4,32.5,30.99727763355986,0.0,0.0,180.0
2019-01-02,Grid_32.5_135.0,135.0,32.5,10.215074119912515,0.0,0.0,180.0
2019-01-02,Grid_45.0_100.0,100.0,45.0,10.832930108506389,0.0,1.7149959547953533,154.51834226279297
2019-01-02,Grid_45.0_111.7,111.7,45.0,19.945671780874363,0.0,1.2943713491331537,272.33272051431186
2019-01-02,Grid_45.0_123.4,123.4,45.0,18.1457213699332,0.0,1.8566226484397523,212.50894915768544
2019-01-02,Grid_45.0_135.0,135.0,45.0,8.729430511777991,0.0,2.750960511623847,146.88305868376514
2019-01-03,Grid_20.0_100.0,100.0,20.0,39.879498814343606,0.0,0.7588819470728783,80.9212930314341
2019-01-03,Grid_20.0_111.7,111.7,20.0,22.139635902362897,0.0,0.0,180.0
2019-01-03,Grid_20.0_123.4,123.4,20.0,14.139001969226683,0.0,0.0,180.0
2019-01-03,Grid_20.0_135.0,135.0,20.0,12.189819820207504,0.0,0.0,180.0
2019-01-03,Grid_32.5_100.0,100.0,32.5,4.185195745520787,0.0,0.8140803941536024,227.67948368912488
2019-01-03,Grid_32.5_111.7,111.7,32.5,158.6698346045523,0.0,0.6702706027019232,40.486566665238
2019-01-03,Grid_32.5_123.4,123.4,32.5,15.162161304260735,0.0,0.0,180.0
2019-01-03,Grid_32.5_135.0,135.0,32.5,6.478492853290163,0.0,0.0,180.0
2019-01-03,Grid_45.0_100.0,100.0,45.0,2.9930380396336886,0.0,0.7194984537435113,233.74445022143584
2019-01-03,Grid_45.0_111.7,111.7,45.0,9.159684566384385,0.0,4.970313248115267,188.77654109342822
2019-01-03,Grid_45.0_123.4,123.4,45.0,25.361085675967843,0.0,2.933891597281815,214.44466117203842
2019-01-03,Grid_45.0_135.0,135.0,45.0,10.159215690919154,0.0,1.5408777007127104,156.489987524375
