Date,Location,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2019-10-01,Grid_20.0_100.0,100.0,20.0,21.51379341341908,0.0,1.1145943653653085,244.8978085018497
2019-10-01,Grid_20.0_111.7,111.7,20.0,32.62881165255749,0.0,0.0,180.0
2019-10-01,Grid_20.0_123.4,123.4,20.0,5.664426261375866,0.0,0.0,180.0
2019-10-01,Grid_20.0_135.0,135.0,20.0,3.622461663965737,0.0,0.0,180.0
2019-10-01,Grid_32.5_100.0,100.0,32.5,2.564211287747753,0.0,1.1440139862276912,273.6855442137797
2019-10-01,Grid_32.5_111.7,111.7,32.5,55.193911663309336,0.0,2.2931828214687933,352.52456551588955
2019-10-01,Grid_32.5_123.4,123.4,32.5,11.610928218885874,0.0,0.0,180.0
2019-10-01,Grid_32.5_135.0,135.0,32.5,5.868901364891599,0.0,0.0,180.0
2019-10-01,Grid_45.0_100.0,100.0,45.0,15.971545863635583,0.0,1.2647695006283979,119.76241923585786
2019-10-01,Grid_45.0_111.7,111.7,45.0,34.38384510445758,0.0,3.106345442325129,255.44391575006017
2019-10-01,Grid_45.0_123.4,123.4,45.0,62.14010284111282,0.0,6.262045010691497,256.74666974873344
2019-10-01,Grid_45.0_135.0,135.0,45.0,15.54265161018975,0.0,1.9460374267415277,221.0453881802389
2019-10-02,Grid_20.0_100.0,100.0,20.0,15.46875338931386,0.0,0.8073865770661565,235.01068681425886
2019-10-02,Grid_20.0_111.7,111.7,20.0,15.437629841130729,0.0,0.0,180.0
2019-10-02,Grid_20.0_123.4,123.4,20.0,4.333137404444187,0.0,0.0,180.0
2019-10-02,Grid_20.0_135.0,135.0,20.0,2.5109412327140035,0.0,0.0,180.0
2019-10-02,Grid_32.5_100.0,100.0,32.5,4.067709724608903,0.0,1.3659051197637506,230.88189311761568
2019-10-02,Grid_32.5_111.7,111.7,32.5,50.710887933291815,0.0,1.8663868449213594,356.17103445819487
2019-10-02,Grid_32.5_123.4,123.4,32.5,20.703708969449508,0.0,0.0,180.0
2019-10-02,Grid_32.5_135.0,135.0,32.5,8.957025343647729,0.0,0.0,180.0
2019-10-02,Grid_45.0_100.0,100.0,45.0,22.74695454218545,0.0,1.7937844760001431,70.12400845722131
2019-10-02,Grid_45.0_111.7,111.7,45.0,21.337253741648965,0.0,7.4731707333825526,49.806631556055436
2019-10-02,Grid_45.0_123.4,123.4,45.0,34.48296226338243,0.0,2.7337607069546412,78.1495604604585
2019-10-02,Grid_45.0_135.0,135.0,45.0,5.333641528437738,0.0,1.581945988296755,218.92674729204342
2019-10-03,Grid_20.0_100.0,100.0,20.0,15.202461511876209,0.0,1.0559861327002336,241.2256062301726
2019-10-03,Grid_20.0_111.7,111.7,20.0,10.109522108336932,0.0,0.0,180.0
2019-10-03,Grid_20.0_123.4,123.4,20.0,5.750505405188733,0.0,0.0,180.0
2019-10-03,Grid_20.0_135.0,135.0,20.0,1.9291761521600392,0.0,0.0,180.0
2019-10-03,Grid_32.5_100.0,100.0,32.5,3.790290303840038,0.0,0.5337412335259212,206.6736186747313
2019-10-03,Grid_32.5_111.7,111.7,32.5,57.98099422804626,0.0,1.4354932221032193,352.68731021560086
2019-10-03,Grid_32.5_123.4,123.4,32.5,19.192896161257522,0.0,0.0,180.0
2019-10-03,Grid_32.5_135.0,135.0,32.5,9.099838216286571,0.0,0.0,180.0
2019-10-03,Grid_45.0_100.0,100.0,45.0,6.272038888255338,0.0,1.9688660505542461,23.585720368864827
2019-10-03,Grid_45.0_111.7,111.7,45.0,7.186788497648422,0.0,5.187148443004257,55.928852276781456
2019-10-03,Grid_45.0_123.4,123.4,45.0,9.080192597821224,0.0,6.972837146510944,72.47600087158692
2019-10-03,Grid_45.0_135.0,135.0,45.0,5.443641981628389,0.0,0.838534108688159,74.88184012608353
2019-10-04,Grid_20.0_100.0,100.0,20.0,15.876505443657152,0.0,0.6084310700014749,254.14782400216322
2019-10-04,Grid_20.0_111.7,111.7,20.0,5.060341479179442,0.0,0.0,180.0
2019-10-04,Grid_20.0_123.4,123.4,20.0,3.0008366902478656,0.0,0.0,180.0
2019-10-04,Grid_20.0_135.0,135.0,20.0,4.190051416941287,0.0,0.0,180.0
2019-10-04,Grid_32.5_100.0,100.0,32.5,2.0597772376618195,0.0,0.33734275754748083,29.614433231978268
2019-10-04,Grid_32.5_111.7,111.7,32.5,61.240370996529236,0.0,2.9348509362823276,51.33792134219988
2019-10-04,Grid_32.5_123.4,123.4,32.5,23.290958495181258,0.0,0.0,180.0
2019-10-04,Grid_32.5_135.0,135.0,32.5,7.256376388653507,0.0,0.0,180.0
2019-10-04,Grid_45.0_100.0,100.0,45.0,2.609349181170728,0.0,1.103256950824984,309.003748630785
2019-10-04,Grid_45.0_111.7,111.7,45.0,3.3058522586060235,0.0,1.3653277692441663,188.38693132397202
2019-10-04,Grid_45.0_123.4,123.4,45.0,6.260099549848519,0.0,3.1108311608234795,91.01213185818757
2019-10-04,Grid_45.0_135.0,135.0,45.0,3.179789542784306,0.0,1.5864019232341284,119.05543001087858
2019-10-05,Grid_20.0_100.0,100.0,20.0,15.061420555184668,0.0,0.09782470112995482,325.03845942806595
2019-10-05,Grid_20.0_111.7,111.7,20.0,6.2257261568277045,0.0,0.0,180.0
