Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2018-12-01,Seoul,126.978,37.5665,199.32720363158296,0.0,0.9568951811476752,11.01927231284904
2018-12-01,Tokyo,139.6917,35.6895,26.898389293705804,0.0,2.2375012259938605,78.89360735593286
2018-12-01,Beijing,116.4074,39.9042,349.7752913972363,0.0,0.6243588139654032,40.68521716348636
2018-12-01,Delhi,77.1025,28.7041,215.8864162993268,0.0,1.8255150637044326,154.65757017559176
2018-12-01,Bangkok,100.5018,13.7563,106.72033567971084,0.0,0.96451787719176,71.44597800401844
2018-12-01,Busan,129.0756,35.1796,48.76213921534145,0.0,2.855025434802412,58.081100709478775
2018-12-01,Daegu,128.5911,35.8704,126.13188005161646,0.0,0.9688773208208971,46.36025251028997
2018-12-01,Osaka,135.5023,34.6937,38.21635274903201,0.0,1.4741054368929023,86.8811016032213
2018-12-01,Sapporo,141.3545,43.0618,6.669775398648881,0.0,3.410180306098492,144.5595516519823
2018-12-01,Fukuoka,130.4017,33.5904,52.40144673734903,0.0,1.065377559802201,37.90637141172192
2018-12-01,Kyoto,135.7681,35.0116,38.98868072838013,0.0,1.6973203448468117,114.05425352433032
2018-12-01,Shanghai,121.4737,31.2304,52.58342383740455,0.0,2.8607680438893373,323.0135732844919
2018-12-01,Guangzhou,113.2644,23.1291,102.5926295028512,0.0,1.454611939887463,1.513093079722779
2018-12-01,Chongqing,106.5516,29.563,152.66293473814585,0.0,0.9620097828056804,33.61593444279933
2018-12-01,Tianjin,117.1902,39.1256,216.4102710366933,0.0,0.9944735885805753,335.8039786746805
2018-12-01,Wuhan,114.3055,30.5928,204.52186788588733,0.0,1.137568571267969,27.70559802546063
2018-12-01,Nanjing,118.7969,32.0603,157.8549557734732,0.0,1.4410425536556444,344.15590295743516
2018-12-01,Hangzhou,120.1551,30.2741,153.0257662807344,0.0,0.40469766714553607,62.86248082919437
2018-12-01,Chengdu,104.0668,30.5728,151.90127555797517,0.0,0.8792523519799361,60.37031641966135
2018-12-01,Almaty,76.8512,43.222,18.59828024919352,0.0,0.22325516694871914,295.52875085263355
2018-12-01,Bishkek,74.5698,42.8746,3.5807301568269168,0.0,1.0737001456299011,288.65411659106286
2018-12-01,Dushanbe,68.7864,38.5481,16.995899798644132,0.0,1.050144065646202,91.37083757139433
2018-12-01,Kathmandu,85.324,27.7172,97.96625732860775,0.0,0.5571738853363674,228.1633793992491
