Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2019-10-01,Seoul,126.978,37.5665,68.3471128581914,0.0,0.5163442802078012,346.2547208593305
2019-10-01,Tokyo,139.6917,35.6895,22.96399692625073,0.0,0.9699510036363524,12.232954966859523
2019-10-01,Beijing,116.4074,39.9042,127.36170162952476,0.0,1.678642226865934,279.50329552537556
2019-10-01,Delhi,77.1025,28.7041,80.06484364386779,0.0,1.9638802198114427,348.77028551331927
2019-10-01,Bangkok,100.5018,13.7563,28.2928880324107,0.0,1.9105596442662631,278.27432249949356
2019-10-01,Busan,129.0756,35.1796,12.074194977174102,0.0,2.1616328139614494,28.054390011884465
2019-10-01,Daegu,128.5911,35.8704,20.429032687729887,0.0,0.5563926367407647,339.87781633280474
2019-10-01,Osaka,135.5023,34.6937,13.081020711069868,0.0,0.4119509931087563,353.76729761053093
2019-10-01,Sapporo,141.3545,43.0618,10.913745462914903,0.0,0.4862474102762925,235.4815520877797
2019-10-01,Fukuoka,130.4017,33.5904,17.879147051758082,0.0,1.6533331261633384,18.41680439207005
2019-10-01,Kyoto,135.7681,35.0116,19.013008056845138,0.0,0.7055762063436977,11.364382298741077
2019-10-01,Shanghai,121.4737,31.2304,12.396558446425843,0.0,6.550205176368409,52.87494093558722
2019-10-01,Guangzhou,113.2644,23.1291,86.26809488987419,0.0,0.726517511946783,239.65744610066704
2019-10-01,Chongqing,106.5516,29.563,99.97717143050977,0.0,1.7326976588145846,34.46034818148212
2019-10-01,Tianjin,117.1902,39.1256,53.65507504961897,0.0,2.8264174730448794,286.7806390645534
2019-10-01,Wuhan,114.3055,30.5928,129.03996093882597,0.0,1.8289734248371687,36.11287302500537
2019-10-01,Nanjing,118.7969,32.0603,21.07375607351969,0.0,3.4313960082080417,63.98228580098068
2019-10-01,Hangzhou,120.1551,30.2741,19.059667621945664,0.0,4.773331684977123,112.58903915773281
2019-10-01,Chengdu,104.0668,30.5728,99.56112734244016,0.0,2.443605791789019,65.36230769774652
2019-10-01,Almaty,76.8512,43.222,22.80631150597401,0.0,0.9966694115168981,112.48032848875582
