Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2015-11-01,Seoul,126.978,37.5665,0,0,0.4759574197039617,353.07182284340786
2015-11-01,Tokyo,139.6917,35.6895,0,0,1.4180463142768571,69.52628340839102
2015-11-01,Beijing,116.4074,39.9042,0,0,1.0175413784258527,186.5013445381385
2015-11-01,Delhi,77.1025,28.7041,0,0,0.6568090294477787,12.324895391296252
2015-11-01,Bangkok,100.5018,13.7563,0,0,1.9478904526700336,47.855644723802754
2015-11-01,Busan,129.0756,35.1796,0,0,2.2996743284164363,100.17735905141376
2015-11-01,Incheon,126.7052,37.4563,0,0,0.0,180.0
2015-11-01,Daegu,128.5911,35.8704,0,0,0.35774251652652583,132.30207885776886
2015-11-01,Osaka,135.5023,34.6937,0,0,1.7809148062350153,47.44200585531195
2015-11-01,Nagoya,136.9066,35.1802,0,0,0.9949994079587712,75.34469079444729
2015-11-01,Sapporo,141.3545,43.0618,0,0,2.0851286526498662,201.19020635490114
2015-11-01,Fukuoka,130.4017,33.5904,0,0,0.33561185664790205,349.4937211093729
2015-11-01,Kyoto,135.7681,35.0116,0,0,1.1714592997712305,38.03858117937321
2015-11-01,Shanghai,121.4737,31.2304,0,0,2.0583401449480885,151.68724157699148
2015-11-01,Guangzhou,113.2644,23.1291,0,0,4.477426972306287,77.18070588106382
2015-11-01,Chongqing,106.5516,29.563,0,0,0.4125489639572873,24.007487486135517
2015-11-01,Tianjin,117.1902,39.1256,0,0,2.779838517350719,216.04931736566135
2015-11-01,Wuhan,114.3055,30.5928,0,0,1.6733685164218781,169.7101317243873
2015-11-01,Nanjing,118.7969,32.0603,0,0,1.7493494021350586,184.24117161183233
2015-11-01,Hangzhou,120.1551,30.2741,0,0,1.1475081137137304,180.66125961526393
2015-11-01,Chengdu,104.0668,30.5728,0,0,0.7715623091080354,322.8299262370785
2015-11-01,Xi'an,108.9355,34.3416,0,0,1.302266259305653,49.649423815411836
2015-11-01,Shenyang,123.4291,41.7968,0,0,3.497134239792431,269.0584576249487
2015-11-01,Almaty,76.8512,43.222,0,0,1.2732441451337968,96.65300470964843
2015-11-01,Bishkek,74.5698,42.8746,0,0,1.9459773610786764,119.04463924752025
2015-11-01,Dushanbe,68.7864,38.5481,0,0,0.6801386305294066,286.8735138921123
2015-11-01,Kathmandu,85.324,27.7172,0,0,0.1817305109102991,194.48300465355965
2015-11-01,Yangon,96.1951,16.8409,0,0,2.045999192955851,85.74730300279272
2015-11-01,Guwahati,91.7362,26.1445,0,0,1.2169219465181107,13.792494826213158
2015-11-01,Ulaanbaatar,106.9057,47.8864,0,0,1.5616227519096595,334.5378349728098
2015-11-01,Irkutsk,104.2964,52.2869,0,0,0.20256845180210098,117.11851365492586
2015-11-01,Vladivostok,131.8869,43.1155,0,0,0.0,180.0
2015-11-02,Seoul,126.978,37.5665,0,0,1.1143754982400302,164.81904030634695
2015-11-02,Tokyo,139.6917,35.6895,0,0,2.3728205409950283,104.41823621384943
2015-11-02,Beijing,116.4074,39.9042,0,0,0.5676882153685588,254.22787640787666
2015-11-02,Delhi,77.1025,28.7041,0,0,0.7842845474771765,79.2571387781227
2015-11-02,Bangkok,100.5018,13.7563,0,0,2.1623262969134287,39.88212057549774
2015-11-02,Busan,129.0756,35.1796,0,0,3.328884938539316,142.2492435906945
2015-11-02,Incheon,126.7052,37.4563,0,0,0.0,180.0
2015-11-02,Daegu,128.5911,35.8704,0,0,2.094546673196315,145.8589294533657
2015-11-02,Osaka,135.5023,34.6937,0,0,0.7643376240698326,201.400848259282
2015-11-02,Nagoya,136.9066,35.1802,0,0,1.2717618714864385,134.92407028865284
2015-11-02,Sapporo,141.3545,43.0618,0,0,1.1682605625538938,242.68692585596335
2015-11-02,Fukuoka,130.4017,33.5904,0,0,1.6603011530750362,161.35541667173908
2015-11-02,Kyoto,135.7681,35.0116,0,0,0.7780086614661371,171.95543449825766
2015-11-02,Shanghai,121.4737,31.2304,0,0,1.7269179742863079,84.44975077815558
2015-11-02,Guangzhou,113.2644,23.1291,0,0,2.9992205862466372,71.42157701415807
2015-11-02,Chongqing,106.5516,29.563,0,0,1.4318918483766592,16.95940234718509
2015-11-02,Tianjin,117.1902,39.1256,0,0,2.5258519946310263,243.40682254818404
2015-11-02,Wuhan,114.3055,30.5928,0,0,2.0373973988628675,324.7850868771675
2015-11-02,Nanjing,118.7969,32.0603,0,0,0.6591313046651164,328.81317052541726
2015-11-02,Hangzhou,120.1551,30.2741,0,0,0.603815022937184,64.13452821692754
2015-11-02,Chengdu,104.0668,30.5728,0,0,0.298720333146469,73.57522744430773
2015-11-02,Xi'an,108.9355,34.3416,0,0,2.5575452881764886,52.44186097790535
2015-11-02,Shenyang,123.4291,41.7968,0,0,2.4188865631264416,256.15017781138334
2015-11-02,Almaty,76.8512,43.222,0,0,0.8565364571197428,52.919996716761304
2015-11-02,Bishkek,74.5698,42.8746,0,0,0.47101373728459295,85.55164029432643
2015-11-02,Dushanbe,68.7864,38.5481,0,0,0.4221867814044277,294.2217333982428
2015-11-02,Kathmandu,85.324,27.7172,0,0,0.31605858679300036,175.8599871489263
2015-11-02,Yangon,96.1951,16.8409,0,0,1.620444109369753,81.1020085385776
2015-11-02,Guwahati,91.7362,26.1445,0,0,0.4751468192295272,355.475129051483
2015-11-02,Ulaanbaatar,106.9057,47.8864,0,0,2.1012981786799796,328.80967270010035
2015-11-02,Irkutsk,104.2964,52.2869,0,0,2.4172528172868777,135.90122743404444
2015-11-02,Vladivostok,131.8869,43.1155,0,0,0.0,180.0
2015-11-03,Seoul,126.978,37.5665,0,0,0.19530405447603438,57.85035497315245
2015-11-03,Tokyo,139.6917,35.6895,0,0,2.916194975240462,91.00886639234643
2015-11-03,Beijing,116.4074,39.9042,0,0,1.3901227023631144,270.5285028278526
2015-11-03,Delhi,77.1025,28.7041,0,0,1.1063045997359156,146.13421392100443
2015-11-03,Bangkok,100.5018,13.7563,0,0,1.5960452104368852,38.30061945176956
2015-11-03,Busan,129.0756,35.1796,0,0,1.2806252681021504,53.88522656975243
2015-11-03,Incheon,126.7052,37.4563,0,0,0.0,180.0
2015-11-03,Daegu,128.5911,35.8704,0,0,0.5541522585492967,72.60205216953214
2015-11-03,Osaka,135.5023,34.6937,0,0,1.386643764654889,83.1134079385698
2015-11-03,Nagoya,136.9066,35.1802,0,0,2.1889583214443196,115.52852310112657
2015-11-03,Sapporo,141.3545,43.0618,0,0,1.3000148448664204,172.5142984213489
2015-11-03,Fukuoka,130.4017,33.5904,0,0,1.5051752497949678,47.72178949138629
2015-11-03,Kyoto,135.7681,35.0116,0,0,1.8286668292248278,99.7979766782154
2015-11-03,Shanghai,121.4737,31.2304,0,0,3.238767382068575,342.08611026708496
2015-11-03,Guangzhou,113.2644,23.1291,0,0,1.8553077801318487,68.5444014503734
2015-11-03,Chongqing,106.5516,29.563,0,0,1.5845793970418711,32.41707314052903
2015-11-03,Tianjin,117.1902,39.1256,0,0,3.6507122501426337,257.8850316942777
2015-11-03,Wuhan,114.3055,30.5928,0,0,2.5510090623559054,332.0974166379441
2015-11-03,Nanjing,118.7969,32.0603,0,0,3.389831462091387,326.57777204721316
2015-11-03,Hangzhou,120.1551,30.2741,0,0,1.5189865353889724,341.9137882989765
2015-11-03,Chengdu,104.0668,30.5728,0,0,1.6454640940071237,68.93607786463954
2015-11-03,Xi'an,108.9355,34.3416,0,0,1.512882386384565,57.96472252787959
