Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2022-12-01,Seoul,126.978,37.5665,23.840737384261956,35.23533109728305,1.7777793159773323,128.7444985673356
2022-12-01,Tokyo,139.6917,35.6895,9.479343532348139,14.025332006895042,3.1530147191582705,64.12702044599791
2022-12-01,Beijing,116.4074,39.9042,65.23603701680258,97.52520213623939,1.4389737573609978,227.87892101647776
2022-12-01,Delhi,77.1025,28.7041,111.79202630273721,172.78586028623977,1.9205566155717513,155.70264346327247
2022-12-01,Bangkok,100.5018,13.7563,54.931021509219136,78.77928709376647,1.6544198482087409,86.94735641223902
2022-12-01,Busan,129.0756,35.1796,6.477504310709037,9.855983584827754,4.336472060839752,122.99350968902195
2022-12-01,Daegu,128.5911,35.8704,12.786735226200108,18.646939992095213,2.2063764466445077,126.4909961249831
2022-12-01,Osaka,135.5023,34.6937,3.655677982550287,5.933720181872104,2.717870314514402,137.69434710546332
2022-12-01,Sapporo,141.3545,43.0618,7.05066982575886,13.437195356402754,3.5636515209267934,184.54606940498832
2022-12-01,Fukuoka,130.4017,33.5904,6.463346746699017,10.802414074362332,3.5500501883485835,109.02100158109737
2022-12-01,Kyoto,135.7681,35.0116,3.5698934919281555,5.880318010298424,2.5409231330876465,140.11370526369782
2022-12-01,Shanghai,121.4737,31.2304,27.539293512290897,41.619134805159774,4.792882228120658,120.16854931400914
2022-12-01,Guangzhou,113.2644,23.1291,16.977104166926438,24.3751578921092,5.539629508927762,76.78050143848442
2022-12-01,Chongqing,106.5516,29.563,23.834157758528818,34.08507964763885,1.0314776981506217,353.5318101227367
2022-12-01,Tianjin,117.1902,39.1256,49.52512355771432,74.90221065609148,2.4398272380693906,215.16387651502475
2022-12-01,Wuhan,114.3055,30.5928,45.38365772077668,66.41270999807602,2.4805689623152283,71.54205472686897
2022-12-01,Nanjing,118.7969,32.0603,38.53617158711131,56.589474439761034,2.2770875156782946,84.74316481957898
2022-12-01,Hangzhou,120.1551,30.2741,33.054046610914156,48.242203121162675,2.5076052741597263,112.71166032859539
2022-12-01,Chengdu,104.0668,30.5728,50.40426742652926,77.74623611567222,1.020548982291807,98.65607288797689
2022-12-01,Almaty,76.8512,43.222,32.05600762612448,46.12358850408782,0.1647425128193465,353.0818615739923
2022-12-01,Bishkek,74.5698,42.8746,4.303646772285674,6.395576956919058,0.41235448405425973,73.15759545544168
