Date,City,Longitude,Latitude,PM2.5 (µg/m³),PM10 (µg/m³),Wind Speed (m/s),Wind Direction (degrees)
2018-07-01,Seoul,126.978,37.5665,28.750958946943683,0.0,3.009408980557196,309.08962480869434
2018-07-01,Tokyo,139.6917,35.6895,16.940202129944737,0.0,6.600813899137858,258.28372750422056
2018-07-01,Beijing,116.4074,39.9042,42.97158540111923,0.0,2.159915655924447,308.7881843524303
2018-07-01,Delhi,77.1025,28.7041,57.68550792595306,0.0,3.187089733199887,182.91465312547183
2018-07-01,Bangkok,100.5018,13.7563,14.798541059235504,0.0,2.720585231264727,220.12513062949023
2018-07-01,Busan,129.0756,35.1796,18.920822242307622,0.0,2.737179730596546,278.63602992889247
2018-07-01,Daegu,128.5911,35.8704,15.254519425411672,0.0,2.006546566908617,285.4091196611213
2018-07-01,Osaka,135.5023,34.6937,8.060495382267163,0.0,1.6838232174028047,325.22161161099575
2018-07-01,Sapporo,141.3545,43.0618,6.8554912857621275,0.0,1.4335876385676172,291.90062522769114
2018-07-01,Fukuoka,130.4017,33.5904,7.971771687209639,0.0,2.3086860263167797,313.87826395667474
2018-07-01,Kyoto,135.7681,35.0116,12.8712871472203,0.0,2.6345404556294234,320.4714068442519
2018-07-01,Shanghai,121.4737,31.2304,33.145422406732905,0.0,4.038289971603993,302.9550590347469
2018-07-01,Guangzhou,113.2644,23.1291,24.61808357168138,0.0,1.9991693452595392,261.0227628268369
2018-07-01,Chongqing,106.5516,29.563,54.26241145300992,0.0,1.807967718028921,5.879147946147697
2018-07-01,Tianjin,117.1902,39.1256,20.119472310398123,0.0,2.9374680288045343,337.25635964055175
2018-07-01,Wuhan,114.3055,30.5928,41.87884528050745,0.0,1.3007628338777995,325.70499330121345
2018-07-01,Nanjing,118.7969,32.0603,44.31425892903462,0.0,1.5987236577128439,350.8465678621144
2018-07-01,Hangzhou,120.1551,30.2741,53.10045381179407,0.0,1.1563193850396283,319.96921136869105
2018-07-01,Chengdu,104.0668,30.5728,44.52351021200229,0.0,1.527098843324645,34.82489154602521
2018-07-01,Almaty,76.8512,43.222,18.393434331187564,0.0,1.7051446998430118,261.95035215913197
2018-07-01,Bishkek,74.5698,42.8746,13.126726372547637,0.0,1.8972035316602216,269.086198951173
2018-07-01,Dushanbe,68.7864,38.5481,16.136219471718505,0.0,0.46945575146743973,98.69470256513576
2018-07-01,Kathmandu,85.324,27.7172,12.52709402876917,0.0,0.5942807427066634,277.4804754088031
2018-07-01,Yangon,96.1951,16.8409,14.73922939254635,0.0,1.9625209596849802,229.46465239954975
2018-07-01,Guwahati,91.7362,26.1445,20.580205983833366,0.0,0.5757524653813102,169.81209073773468
2018-07-01,Ulaanbaatar,106.9057,47.8864,73.19235351133102,0.0,1.5474780075160322,80.4182522911583
2018-07-01,Irkutsk,104.2964,52.2869,16.984248674134506,0.0,0.43056110618778337,252.52733834174344
2018-07-02,Seoul,126.978,37.5665,32.58378455939237,0.0,0.9092164484403472,289.04718980577184
2018-07-02,Tokyo,139.6917,35.6895,24.7844251788365,0.0,5.088088026140892,255.3536701171816
2018-07-02,Beijing,116.4074,39.9042,39.13222101914471,0.0,1.8962689584808141,298.67403495325436
2018-07-02,Delhi,77.1025,28.7041,84.6334557991213,0.0,2.930185866961611,189.2500717319456
2018-07-02,Bangkok,100.5018,13.7563,13.661621167671,0.0,2.8416498779452346,218.77555564185178
2018-07-02,Busan,129.0756,35.1796,12.94642881788377,0.0,2.3836822216312794,351.84631864753425
2018-07-02,Daegu,128.5911,35.8704,18.904678711351153,0.0,1.1045090952196706,307.73373698444396
2018-07-02,Osaka,135.5023,34.6937,8.394454908966509,0.0,1.077175614752285,259.39531102767864
